zip code,location,latitude,longitude
11423,POINT (-73.77365 40.712208),40.712208, -73.77365
11354,POINT (-73.82445 40.769283),40.769283, -73.82445
10011,POINT (-74.0027 40.74462),40.74462, -74.0027
11207,POINT (-73.892456 40.673714),40.673714, -73.892456
10302,POINT (-74.13272 40.629658),40.629658, -74.13272
10034,POINT (-73.92432 40.853546),40.853546, -73.92432
11101,POINT (-73.944695 40.75016),40.75016, -73.944695
11439,POINT (-73.79786 40.774414),40.774414, -73.79786
11106,POINT (-73.93507 40.75907),40.75907, -73.93507
10459,POINT (-73.88589 40.826805),40.826805, -73.88589
10024,POINT (-73.97883 40.782463),40.782463, -73.97883
10314,POINT (-74.14637 40.6075),40.6075, -74.14637
11364,POINT (-73.751205 40.750492),40.750492, -73.751205
10035,POINT (-73.93463 40.808723),40.808723, -73.93463
11224-4003,POINT (-73.961945 40.584476),40.584476, -73.961945
10474,POINT (-73.89653 40.814304),40.814304, -73.89653
10461,POINT (-73.84498 40.850098),40.850098, -73.84498
10463,POINT (-73.88772 40.888065),40.888065, -73.88772
11692,POINT (-73.79856 40.596874),40.596874, -73.79856
11361,POINT (-73.76176 40.761436),40.761436, -73.76176
10303,POINT (-74.15742 40.626163),40.626163, -74.15742
10456,POINT (-73.90989 40.838707),40.838707, -73.90989
10017,POINT (-73.97697 40.755978),40.755978, -73.97697
11234,POINT (-73.89933 40.602673),40.602673, -73.89933
11101,POINT (-73.93602 40.75434),40.75434, -73.93602
11434,POINT (-73.77701 40.68628),40.68628, -73.77701
11423,POINT (-73.76115 40.72033),40.72033, -73.76115
10303,POINT (-74.16741 40.62391),40.62391, -74.16741
11218,POINT (-73.97673 40.652096),40.652096, -73.97673
10704:10705,POINT (-73.87875 40.90146),40.90146, -73.87875
10001,POINT (-74.00369 40.748356),40.748356, -74.00369
10475,POINT (-73.82679 40.86261),40.86261, -73.82679
11211,POINT (-73.933914 40.725243),40.725243, -73.933914
10472,POINT (-73.86157 40.832985),40.832985, -73.86157
11354,POINT (-73.81736 40.772354),40.772354, -73.81736
11426,POINT (-73.7334 40.74425),40.74425, -73.7334
11207,POINT (-73.89146 40.662563),40.662563, -73.89146
11103,POINT (-73.91131 40.764355),40.764355, -73.91131
10303,POINT (-74.16809 40.62215),40.62215, -74.16809
11101,POINT (-73.92875 40.75204),40.75204, -73.92875
11106,POINT (-73.928955 40.752155),40.752155, -73.928955
11211,POINT (-73.9405 40.718678),40.718678, -73.9405
11021,POINT (-73.7339 40.772526),40.772526, -73.7339
11219,POINT (-73.993546 40.626766),40.626766, -73.993546
11362,POINT (-73.72518 40.764355),40.764355, -73.72518
10467,POINT (-73.88488 40.878574),40.878574, -73.88488
11427,POINT (-73.7401 40.738716),40.738716, -73.7401
10014,POINT (-74.00833 40.736187),40.736187, -74.00833
11004,POINT (-73.7108 40.738754),40.738754, -73.7108
10025,POINT (-73.96486 40.806705),40.806705, -73.96486
10463,POINT (-73.90572 40.87375),40.87375, -73.90572
11426,POINT (-73.72731 40.72636),40.72636, -73.72731
10010,POINT (-73.991875 40.744186),40.744186, -73.991875
10453,POINT (-73.91309 40.845226),40.845226, -73.91309
11692,POINT (-73.79348 40.59511),40.59511, -73.79348
11208,POINT (-73.87666 40.668964),40.668964, -73.87666
10302,POINT (-74.13511 40.64002),40.64002, -74.13511
11235,POINT (-73.965836 40.57666),40.57666, -73.965836
10310,POINT (-74.10599 40.632023),40.632023, -74.10599
10314,POINT (-74.15735 40.57783),40.57783, -74.15735
10306,POINT (-74.116974 40.56332),40.56332, -74.116974
11236,POINT (-73.88878 40.628746),40.628746, -73.88878
10306,POINT (-74.100044 40.5748),40.5748, -74.100044
11239,POINT (-73.88319 40.63237),40.63237, -73.88319
11223,POINT (-73.982254 40.583275),40.583275, -73.982254
11106,POINT (-73.93999 40.7611),40.7611, -73.93999
11214,POINT (-73.98417 40.611217),40.611217, -73.98417
11105,POINT (-73.901054 40.76931),40.76931, -73.901054
11211,POINT (-73.95952 40.71617),40.71617, -73.95952
10309,POINT (-74.22888 40.5466),40.5466, -74.22888
10115,POINT (-73.966255 40.8119),40.8119, -73.966255
10128,POINT (-73.955795 40.78211),40.78211, -73.955795
11356,POINT (-73.84397 40.78452),40.78452, -73.84397
10301,POINT (-74.08654 40.64649),40.64649, -74.08654
11249,POINT (-73.95988 40.700233),40.700233, -73.95988
11249,POINT (-73.954285 40.712807),40.712807, -73.954285
10040,POINT (-73.92925 40.84618),40.84618, -73.92925
10314,POINT (-74.15011 40.582977),40.582977, -74.15011
11238,POINT (-73.96161 40.698994),40.698994, -73.96161
11205,POINT (-73.96561 40.69187),40.69187, -73.96561
11354,POINT (-73.82658 40.77064),40.77064, -73.82658
11369,POINT (-73.86855 40.768936),40.768936, -73.86855
10303,POINT (-74.14923 40.63058),40.63058, -74.14923
10465,POINT (-73.8257 40.83934),40.83934, -73.8257
10474,POINT (-73.89579 40.812065),40.812065, -73.89579
10304,POINT (-74.09261 40.60323),40.60323, -74.09261
11423,POINT (-73.76819 40.71699),40.71699, -73.76819
10018,POINT (-74.00151 40.75645),40.75645, -74.00151
11691,POINT (-73.74591 40.60952),40.60952, -73.74591
11235,POINT (-73.94526 40.584908),40.584908, -73.94526
11103,POINT (-73.90732 40.76248),40.76248, -73.90732
11362,POINT (-73.735916 40.759148),40.759148, -73.735916
11211,POINT (-73.95269 40.71657),40.71657, -73.95269
10469,POINT (-73.83567 40.86751),40.86751, -73.83567
11379,POINT (-73.88216 40.728687),40.728687, -73.88216
10302,POINT (-74.13725 40.623928),40.623928, -74.13725
10458,POINT (-73.88837 40.866325),40.866325, -73.88837
11433,POINT (-73.78599 40.704185),40.704185, -73.78599
10301,POINT (-74.0907 40.634224),40.634224, -74.0907
10312,POINT (-74.16901 40.556973),40.556973, -74.16901
11205,POINT (-73.96123 40.701077),40.701077, -73.96123
10040,POINT (-73.92293 40.85741),40.85741, -73.92293
10011,POINT (-74.00227 40.745205),40.745205, -74.00227
10037:10454,POINT (-73.92787 40.810623),40.810623, -73.92787
11201,POINT (-73.99888 40.69432),40.69432, -73.99888
11378,POINT (-73.89655 40.726967),40.726967, -73.89655
111354,POINT (-73.838905 40.761143),40.761143, -73.838905
11365,POINT (-73.796425 40.738605),40.738605, -73.796425
11235,POINT (-73.949 40.584522),40.584522, -73.949
11436,POINT (-73.801094 40.67211),40.67211, -73.801094
11208,POINT (-73.871445 40.684982),40.684982, -73.871445
11694,POINT (-73.83937 40.58172),40.58172, -73.83937
10014,POINT (-74.00699 40.735),40.735, -74.00699
11236,POINT (-73.890335 40.639076),40.639076, -73.890335
10471,POINT (-73.905136 40.90083),40.90083, -73.905136
10452,POINT (-73.91796 40.8431),40.8431, -73.91796
11357,POINT (-73.80255 40.780224),40.780224, -73.80255
11205,POINT (-73.97345 40.69601),40.69601, -73.97345
11373,POINT (-73.872375 40.748848),40.748848, -73.872375
11218,POINT (-73.976364 40.64785),40.64785, -73.976364
10309,POINT (-74.22136 40.537457),40.537457, -74.22136
11379,POINT (-73.89403 40.71244),40.71244, -73.89403
11237,POINT (-73.92249 40.70933),40.70933, -73.92249
11354,POINT (-73.82764 40.776756),40.776756, -73.82764
11239,POINT (-73.879196 40.64165),40.64165, -73.879196
10465-3826,POINT (-73.81088 40.819252),40.819252, -73.81088
11423,POINT (-73.76447 40.718887),40.718887, -73.76447
10459,POINT (-73.88546 40.829407),40.829407, -73.88546
11377,POINT (-73.91818 40.741047),40.741047, -73.91818
11209,POINT (-74.03994 40.631695),40.631695, -74.03994
11104,POINT (-73.92673 40.736046),40.736046, -73.92673
11207,POINT (-73.88101 40.658665),40.658665, -73.88101
11378,POINT (-73.90183 40.723534),40.723534, -73.90183
11367,POINT (-73.82852 40.72375),40.72375, -73.82852
11375,POINT (-73.8483 40.72337),40.72337, -73.8483
11422:11434,POINT (-73.813576 40.666393),40.666393, -73.813576
10303,POINT (-74.1634 40.63877),40.63877, -74.1634
11697,POINT (-73.92345 40.58375),40.58375, -73.92345
11103,POINT (-73.916595 40.76464),40.76464, -73.916595
10021,POINT (-73.96156 40.768436),40.768436, -73.96156
11432,POINT (-73.78267 40.710796),40.710796, -73.78267
10014,POINT (-74.00428 40.73339),40.73339, -74.00428
11691,POINT (-73.75794 40.600853),40.600853, -73.75794
11420,POINT (-73.82338 40.676815),40.676815, -73.82338
10115,POINT (-73.96882 40.80809),40.80809, -73.96882
10011,POINT (-74.000854 40.747143),40.747143, -74.000854
10704:10705,POINT (-73.88782 40.90123),40.90123, -73.88782
10314,POINT (-74.13134 40.6038),40.6038, -74.13134
11419,POINT (-73.82392 40.69054),40.69054, -73.82392
10309,POINT (-74.2282 40.509655),40.509655, -74.2282
11434,POINT (-73.79149 40.68618),40.68618, -73.79149
11421,POINT (-73.85896 40.695347),40.695347, -73.85896
11364,POINT (-73.77812 40.75059),40.75059, -73.77812
11433,POINT (-73.788605 40.702103),40.702103, -73.788605
11218,POINT (-73.97489 40.65178),40.65178, -73.97489
11239,POINT (-73.8792 40.637188),40.637188, -73.8792
11211,POINT (-73.94336 40.720726),40.720726, -73.94336
10459,POINT (-73.896225 40.82717),40.82717, -73.896225
111354,POINT (-73.83932 40.742905),40.742905, -73.83932
11423,POINT (-73.76769 40.726173),40.726173, -73.76769
11377,POINT (-73.89659 40.7429),40.7429, -73.89659
10014,POINT (-74.00619 40.73444),40.73444, -74.00619
11217,POINT (-73.97491 40.679955),40.679955, -73.97491
11415,POINT (-73.82838 40.71512),40.71512, -73.82838
11378,POINT (-73.895805 40.731506),40.731506, -73.895805
11204,POINT (-73.97733 40.610947),40.610947, -73.97733
10465,POINT (-73.83599 40.8229),40.8229, -73.83599
11214,POINT (-73.99886 40.59553),40.59553, -73.99886
10461,POINT (-73.83075 40.834957),40.834957, -73.83075
10002,POINT (-73.98662 40.71039),40.71039, -73.98662
11364,POINT (-73.766945 40.74629),40.74629, -73.766945
11421,POINT (-73.86433 40.69484),40.69484, -73.86433
10314,POINT (-74.14082 40.607815),40.607815, -74.14082
10456,POINT (-73.91503 40.835266),40.835266, -73.91503
11434,POINT (-73.77787 40.66906),40.66906, -73.77787
11358,POINT (-73.792076 40.764545),40.764545, -73.792076
10314,POINT (-74.18711 40.593807),40.593807, -74.18711
11422:11434,POINT (-73.77645 40.66275),40.66275, -73.77645
11221,POINT (-73.92557 40.69149),40.69149, -73.92557
11239,POINT (-73.8906 40.652714),40.652714, -73.8906
11239-2801,POINT (-73.87144 40.64858),40.64858, -73.87144
10457,POINT (-73.90935 40.845253),40.845253, -73.90935
11209,POINT (-74.035934 40.617054),40.617054, -74.035934
11432,POINT (-73.81075 40.726265),40.726265, -73.81075
10044,POINT (-73.946754 40.76518),40.76518, -73.946754
11203,POINT (-73.935905 40.658),40.658, -73.935905
11367,POINT (-73.81944 40.72659),40.72659, -73.81944
10314,POINT (-74.14055 40.60393),40.60393, -74.14055
11427,POINT (-73.76007 40.725876),40.725876, -73.76007
11249,POINT (-73.96121 40.71025),40.71025, -73.96121
11367,POINT (-73.80089 40.738544),40.738544, -73.80089
11236,POINT (-73.888794 40.628567),40.628567, -73.888794
10040,POINT (-73.92351 40.854744),40.854744, -73.92351
10458,POINT (-73.889175 40.857655),40.857655, -73.889175
10303,POINT (-74.15081 40.625347),40.625347, -74.15081
10461,POINT (-73.847115 40.845303),40.845303, -73.847115
11226,POINT (-73.96278 40.637512),40.637512, -73.96278
11234,POINT (-73.917175 40.61839),40.61839, -73.917175
11207,POINT (-73.92008 40.69749),40.69749, -73.92008
10304,POINT (-74.0814 40.6078),40.6078, -74.0814
11208,POINT (-73.87723 40.694145),40.694145, -73.87723
11214,POINT (-74.015114 40.602528),40.602528, -74.015114
10025,POINT (-73.97229 40.79398),40.79398, -73.97229
11419,POINT (-73.833115 40.690826),40.690826, -73.833115
10044,POINT (-73.9468 40.76513),40.76513, -73.9468
10461,POINT (-73.82586 40.83706),40.83706, -73.82586
10309:10312,POINT (-74.20959 40.55598),40.55598, -74.20959
11411,POINT (-73.727066 40.700603),40.700603, -73.727066
11234,POINT (-73.911316 40.61432),40.61432, -73.911316
11355,POINT (-73.8332 40.746735),40.746735, -73.8332
11214,POINT (-73.99857 40.602028),40.602028, -73.99857
10303,POINT (-74.15645 40.63179),40.63179, -74.15645
11358,POINT (-73.80173 40.756176),40.756176, -73.80173
10304,POINT (-74.09214 40.60965),40.60965, -74.09214
11691,POINT (-73.76216 40.596085),40.596085, -73.76216
11231,POINT (-74.00176 40.683544),40.683544, -74.00176
11005,POINT (-73.72152 40.75673),40.75673, -73.72152
10035,POINT (-73.92994 40.795383),40.795383, -73.92994
11385,POINT (-73.88733 40.691074),40.691074, -73.88733
11211,POINT (-73.95165 40.710907),40.710907, -73.95165
10017,POINT (-73.97994 40.75478),40.75478, -73.97994
10473,POINT (-73.84965 40.82722),40.82722, -73.84965
111354,POINT (-73.83767 40.766434),40.766434, -73.83767
10471,POINT (-73.906265 40.904324),40.904324, -73.906265
11378,POINT (-73.91898 40.730324),40.730324, -73.91898
10472,POINT (-73.87298 40.828068),40.828068, -73.87298
11222,POINT (-73.9575 40.72552),40.72552, -73.9575
10024,POINT (-73.97169 40.787163),40.787163, -73.97169
11420,POINT (-73.789894 40.666405),40.666405, -73.789894
10474,POINT (-73.897835 40.81322),40.81322, -73.897835
11415,POINT (-73.829216 40.705414),40.705414, -73.829216
11229,POINT (-73.938545 40.603096),40.603096, -73.938545
11206,POINT (-73.94296 40.69309),40.69309, -73.94296
11211,POINT (-73.957634 40.715927),40.715927, -73.957634
10454-4606,POINT (-73.92619 40.807434),40.807434, -73.92619
10451,POINT (-73.924034 40.819283),40.819283, -73.924034
10314,POINT (-74.14204 40.60337),40.60337, -74.14204
11104,POINT (-73.91931 40.73536),40.73536, -73.91931
11207,POINT (-73.90875 40.688744),40.688744, -73.90875
10454-4606,POINT (-73.91914 40.804707),40.804707, -73.91914
11412,POINT (-73.75648 40.706215),40.706215, -73.75648
10039,POINT (-73.939156 40.826626),40.826626, -73.939156
10302,POINT (-74.13861 40.636116),40.636116, -74.13861
10034,POINT (-73.92628 40.875496),40.875496, -73.92628
10155,POINT (-73.9582 40.759357),40.759357, -73.9582
10455,POINT (-73.915276 40.81782),40.81782, -73.915276
10463,POINT (-73.90761 40.8882),40.8882, -73.90761
11421,POINT (-73.85632 40.69268),40.69268, -73.85632
10462,POINT (-73.86523 40.850178),40.850178, -73.86523
11355,POINT (-73.814 40.76277),40.76277, -73.814
10302,POINT (-74.14265 40.637875),40.637875, -74.14265
11417,POINT (-73.832214 40.678406),40.678406, -73.832214
11364,POINT (-73.758385 40.748737),40.748737, -73.758385
11364,POINT (-73.76526 40.74641),40.74641, -73.76526
11366,POINT (-73.78581 40.730347),40.730347, -73.78581
10005,POINT (-74.00882 40.706013),40.706013, -74.00882
11366,POINT (-73.80626 40.723457),40.723457, -73.80626
10473,POINT (-73.84914 40.82992),40.82992, -73.84914
11208,POINT (-73.87959 40.6769),40.6769, -73.87959
11361,POINT (-73.76942 40.76708),40.76708, -73.76942
11222,POINT (-73.94388 40.72757),40.72757, -73.94388
11234,POINT (-73.90174 40.600506),40.600506, -73.90174
10470,POINT (-73.868256 40.883476),40.883476, -73.868256
10472,POINT (-73.89132 40.82498),40.82498, -73.89132
11385,POINT (-73.894295 40.69625),40.69625, -73.894295
11201-1832,POINT (-73.98497 40.698444),40.698444, -73.98497
10305,POINT (-74.097664 40.610508),40.610508, -74.097664
10306,POINT (-74.0966 40.575928),40.575928, -74.0966
11435,POINT (-73.80753 40.693687),40.693687, -73.80753
11207,POINT (-73.89684 40.664333),40.664333, -73.89684
10003,POINT (-73.98539 40.73733),40.73733, -73.98539
11358,POINT (-73.785545 40.756687),40.756687, -73.785545
11378,POINT (-73.894745 40.72522),40.72522, -73.894745
11362,POINT (-73.73428 40.75987),40.75987, -73.73428
11360,POINT (-73.7781 40.76105),40.76105, -73.7781
11229,POINT (-73.93922 40.60548),40.60548, -73.93922
10302,POINT (-74.13613 40.636066),40.636066, -74.13613
11221,POINT (-73.93414 40.696358),40.696358, -73.93414
11377,POINT (-73.90526 40.752563),40.752563, -73.90526
10304,POINT (-74.09163 40.599648),40.599648, -74.09163
10457,POINT (-73.901276 40.844563),40.844563, -73.901276
11357,POINT (-73.81345 40.78729),40.78729, -73.81345
11208,POINT (-73.86288 40.6752),40.6752, -73.86288
10466,POINT (-73.86183 40.89481),40.89481, -73.86183
11373,POINT (-73.873055 40.7334),40.7334, -73.873055
11105,POINT (-73.90445 40.776356),40.776356, -73.90445
10033,POINT (-73.93554 40.84805),40.84805, -73.93554
11385,POINT (-73.88515 40.701584),40.701584, -73.88515
10024,POINT (-73.98021 40.78566),40.78566, -73.98021
10001,POINT (-73.98872 40.748512),40.748512, -73.98872
11102,POINT (-73.921776 40.77487),40.77487, -73.921776
11374,POINT (-73.86136 40.724606),40.724606, -73.86136
10314,POINT (-74.13392 40.61903),40.61903, -74.13392
11374-2756,POINT (-73.875595 40.730434),40.730434, -73.875595
11219,POINT (-73.998604 40.620502),40.620502, -73.998604
11361,POINT (-73.76906 40.755276),40.755276, -73.76906
11223-6346,POINT (-73.970856 40.58382),40.58382, -73.970856
10115,POINT (-73.96065 40.81245),40.81245, -73.96065
11356,POINT (-73.84263 40.792557),40.792557, -73.84263
11210,POINT (-73.948044 40.631527),40.631527, -73.948044
10010,POINT (-73.97412 40.731964),40.731964, -73.97412
10033,POINT (-73.93394 40.847168),40.847168, -73.93394
11201-1832,POINT (-73.98876 40.703175),40.703175, -73.98876
11225,POINT (-73.953545 40.66065),40.66065, -73.953545
11354,POINT (-73.828445 40.775444),40.775444, -73.828445
11252,POINT (-74.02404 40.618958),40.618958, -74.02404
11354,POINT (-73.81299 40.774185),40.774185, -73.81299
11414,POINT (-73.857635 40.656593),40.656593, -73.857635
10314,POINT (-74.13191 40.60701),40.60701, -74.13191
10459,POINT (-73.88568 40.828106),40.828106, -73.88568
10463,POINT (-73.91854 40.88031),40.88031, -73.91854
11361,POINT (-73.760315 40.761684),40.761684, -73.760315
11236,POINT (-73.90803 40.644016),40.644016, -73.90803
11436,POINT (-73.79307 40.667088),40.667088, -73.79307
10461,POINT (-73.83385 40.854004),40.854004, -73.83385
10003,POINT (-73.98751 40.724583),40.724583, -73.98751
11368,POINT (-73.86179 40.764744),40.764744, -73.86179
11412,POINT (-73.76094 40.693855),40.693855, -73.76094
10019,POINT (-73.98283 40.763363),40.763363, -73.98283
11105,POINT (-73.91179 40.773594),40.773594, -73.91179
10314,POINT (-74.193016 40.601574),40.601574, -74.193016
11412,POINT (-73.754654 40.695488),40.695488, -73.754654
10466,POINT (-73.83446 40.889362),40.889362, -73.83446
11433,POINT (-73.78638 40.69559),40.69559, -73.78638
11204,POINT (-73.99388 40.619156),40.619156, -73.99388
10034,POINT (-73.91628 40.872112),40.872112, -73.91628
11201,POINT (-73.99876 40.69458),40.69458, -73.99876
11221,POINT (-73.93427 40.694088),40.694088, -73.93427
